prop	a	b	label
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/distributed_applications	https://cso.kmi.open.ac.uk/topics/distributed_application	distributed applications
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/distributed_application	https://cso.kmi.open.ac.uk/topics/distributed_applications	distributed application
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/software_as_a_service	https://cso.kmi.open.ac.uk/topics/software_as_a_service_%28saas%29	software as a service
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/software_as_a_service_%28saas%29	https://cso.kmi.open.ac.uk/topics/software_as_a_service	software as a service (saas)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/it_infrastructures	https://cso.kmi.open.ac.uk/topics/it_infrastructure	it infrastructures
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/it_infrastructure	https://cso.kmi.open.ac.uk/topics/it_infrastructures	it infrastructure
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/communication_cost	https://cso.kmi.open.ac.uk/topics/communication_overheads	communication cost
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/communication_cost	https://cso.kmi.open.ac.uk/topics/communication_overhead	communication cost
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/communication_overheads	https://cso.kmi.open.ac.uk/topics/communication_cost	communication overheads
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/communication_overheads	https://cso.kmi.open.ac.uk/topics/communication_overhead	communication overheads
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/communication_overhead	https://cso.kmi.open.ac.uk/topics/communication_cost	communication overhead
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/communication_overhead	https://cso.kmi.open.ac.uk/topics/communication_overheads	communication overhead
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/boolean_function	https://cso.kmi.open.ac.uk/topics/boolean_functions	boolean function
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/control_system	https://cso.kmi.open.ac.uk/topics/control_systems	control system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multistage_interconnection_network	https://cso.kmi.open.ac.uk/topics/multistage_interconnection_networks	multistage interconnection network
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multistage_interconnection_networks	https://cso.kmi.open.ac.uk/topics/multistage_interconnection_network	multistage interconnection networks
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/analytic_hierarchy_process	https://cso.kmi.open.ac.uk/topics/ahp	analytic hierarchy process
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/analytical_hierarchy_process	https://cso.kmi.open.ac.uk/topics/analytical_hierarchy_process_%28ahp%29	analytical hierarchy process
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/analytical_hierarchy_process_%28ahp%29	https://cso.kmi.open.ac.uk/topics/analytical_hierarchy_process	analytical hierarchy process (ahp)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/pairwise_comparison	https://cso.kmi.open.ac.uk/topics/pair-wise_comparison	pairwise comparison
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/ahp	https://cso.kmi.open.ac.uk/topics/analytic_hierarchy_process	ahp
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/hierarchical_model	https://cso.kmi.open.ac.uk/topics/hierarchical_models	hierarchical model
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/hierarchical_models	https://cso.kmi.open.ac.uk/topics/hierarchical_model	hierarchical models
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/biofeedback_%28psychology%29	https://cso.kmi.open.ac.uk/topics/biofeedback	biofeedback (psychology)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/biofeedback	https://cso.kmi.open.ac.uk/topics/biofeedback_%28psychology%29	biofeedback
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_conservation	https://cso.kmi.open.ac.uk/topics/genetic_code	genetic conservation
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_conservation	https://cso.kmi.open.ac.uk/topics/genetic_analysis	genetic conservation
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_conservation	https://cso.kmi.open.ac.uk/topics/gene_product	genetic conservation
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_conservation	https://cso.kmi.open.ac.uk/topics/gene_locus	genetic conservation
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_conservation	https://cso.kmi.open.ac.uk/topics/gene_location	genetic conservation
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_conservation	https://cso.kmi.open.ac.uk/topics/gene_mapping	genetic conservation
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_code	https://cso.kmi.open.ac.uk/topics/genetic_conservation	genetic code
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_code	https://cso.kmi.open.ac.uk/topics/genetic_analysis	genetic code
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_code	https://cso.kmi.open.ac.uk/topics/gene_product	genetic code
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_code	https://cso.kmi.open.ac.uk/topics/gene_locus	genetic code
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_code	https://cso.kmi.open.ac.uk/topics/gene_location	genetic code
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_code	https://cso.kmi.open.ac.uk/topics/gene_mapping	genetic code
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_analysis	https://cso.kmi.open.ac.uk/topics/genetic_conservation	genetic analysis
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_analysis	https://cso.kmi.open.ac.uk/topics/genetic_code	genetic analysis
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_analysis	https://cso.kmi.open.ac.uk/topics/gene_product	genetic analysis
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_analysis	https://cso.kmi.open.ac.uk/topics/gene_locus	genetic analysis
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_analysis	https://cso.kmi.open.ac.uk/topics/gene_location	genetic analysis
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_analysis	https://cso.kmi.open.ac.uk/topics/gene_mapping	genetic analysis
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_product	https://cso.kmi.open.ac.uk/topics/genetic_conservation	gene product
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_product	https://cso.kmi.open.ac.uk/topics/genetic_code	gene product
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_product	https://cso.kmi.open.ac.uk/topics/genetic_analysis	gene product
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_product	https://cso.kmi.open.ac.uk/topics/gene_locus	gene product
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_product	https://cso.kmi.open.ac.uk/topics/gene_location	gene product
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_product	https://cso.kmi.open.ac.uk/topics/gene_mapping	gene product
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_locus	https://cso.kmi.open.ac.uk/topics/genetic_conservation	gene locus
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_locus	https://cso.kmi.open.ac.uk/topics/genetic_code	gene locus
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_locus	https://cso.kmi.open.ac.uk/topics/genetic_analysis	gene locus
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_locus	https://cso.kmi.open.ac.uk/topics/gene_product	gene locus
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_locus	https://cso.kmi.open.ac.uk/topics/gene_location	gene locus
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_locus	https://cso.kmi.open.ac.uk/topics/gene_mapping	gene locus
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_location	https://cso.kmi.open.ac.uk/topics/genetic_conservation	gene location
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_location	https://cso.kmi.open.ac.uk/topics/genetic_code	gene location
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_location	https://cso.kmi.open.ac.uk/topics/genetic_analysis	gene location
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_location	https://cso.kmi.open.ac.uk/topics/gene_product	gene location
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_location	https://cso.kmi.open.ac.uk/topics/gene_locus	gene location
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_location	https://cso.kmi.open.ac.uk/topics/gene_mapping	gene location
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_mapping	https://cso.kmi.open.ac.uk/topics/genetic_conservation	gene mapping
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_mapping	https://cso.kmi.open.ac.uk/topics/genetic_code	gene mapping
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_mapping	https://cso.kmi.open.ac.uk/topics/genetic_analysis	gene mapping
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_mapping	https://cso.kmi.open.ac.uk/topics/gene_product	gene mapping
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_mapping	https://cso.kmi.open.ac.uk/topics/gene_locus	gene mapping
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gene_mapping	https://cso.kmi.open.ac.uk/topics/gene_location	gene mapping
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/parallel_algorithms	https://cso.kmi.open.ac.uk/topics/parallel_algorithm	parallel algorithms
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/parallel_algorithm	https://cso.kmi.open.ac.uk/topics/parallel_algorithms	parallel algorithm
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/parallel_architectures	https://cso.kmi.open.ac.uk/topics/parallel_architecture	parallel architectures
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/parallel_architecture	https://cso.kmi.open.ac.uk/topics/parallel_architectures	parallel architecture
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/parallel_machine	https://cso.kmi.open.ac.uk/topics/parallel_machines	parallel machine
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/parallel_machines	https://cso.kmi.open.ac.uk/topics/parallel_machine	parallel machines
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/sparse_matrices	https://cso.kmi.open.ac.uk/topics/sparse_matrix	sparse matrices
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/sparse_matrix	https://cso.kmi.open.ac.uk/topics/sparse_matrices	sparse matrix
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/data_flow_graphs	https://cso.kmi.open.ac.uk/topics/data_flow_graph	data flow graphs
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/data_flow_graph	https://cso.kmi.open.ac.uk/topics/data_flow_graphs	data flow graph
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/parallel_implementations	https://cso.kmi.open.ac.uk/topics/parallel_implementation	parallel implementations
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/parallel_implementation	https://cso.kmi.open.ac.uk/topics/parallel_implementations	parallel implementation
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gpu_computing	https://cso.kmi.open.ac.uk/topics/computer_graphics_equipment	gpu computing
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gpu_computing	https://cso.kmi.open.ac.uk/topics/gpu	gpu computing
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/computer_graphics_equipment	https://cso.kmi.open.ac.uk/topics/gpu_computing	computer graphics equipment
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/computer_graphics_equipment	https://cso.kmi.open.ac.uk/topics/gpu	computer graphics equipment
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gpu	https://cso.kmi.open.ac.uk/topics/gpu_computing	gpu
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gpu	https://cso.kmi.open.ac.uk/topics/computer_graphics_equipment	gpu
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/parallelization	https://cso.kmi.open.ac.uk/topics/parallelizations	parallelization
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/parallelizations	https://cso.kmi.open.ac.uk/topics/parallelization	parallelizations
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/programming_models	https://cso.kmi.open.ac.uk/topics/programming_model	programming models
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/programming_model	https://cso.kmi.open.ac.uk/topics/programming_models	programming model
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/compute_unified_device_architecture%28cuda%29	https://cso.kmi.open.ac.uk/topics/compute_unified_device_architectures	compute unified device architecture(cuda)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/compute_unified_device_architectures	https://cso.kmi.open.ac.uk/topics/compute_unified_device_architecture%28cuda%29	compute unified device architectures
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/graphics_processing_unit_%28gpu%29	https://cso.kmi.open.ac.uk/topics/graphics_processing_unit	graphics processing unit (gpu)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/graphics_processing_unit_%28gpu%29	https://cso.kmi.open.ac.uk/topics/graphics_processing_units	graphics processing unit (gpu)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/graphics_processing_unit_%28gpu%29	https://cso.kmi.open.ac.uk/topics/graphic_processing_units	graphics processing unit (gpu)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/graphics_processing_unit	https://cso.kmi.open.ac.uk/topics/graphics_processing_unit_%28gpu%29	graphics processing unit
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/graphics_processing_unit	https://cso.kmi.open.ac.uk/topics/graphics_processing_units	graphics processing unit
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/graphics_processing_unit	https://cso.kmi.open.ac.uk/topics/graphic_processing_units	graphics processing unit
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/graphics_processing_units	https://cso.kmi.open.ac.uk/topics/graphics_processing_unit_%28gpu%29	graphics processing units
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/graphics_processing_units	https://cso.kmi.open.ac.uk/topics/graphics_processing_unit	graphics processing units
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/graphics_processing_units	https://cso.kmi.open.ac.uk/topics/graphic_processing_units	graphics processing units
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/graphic_processing_units	https://cso.kmi.open.ac.uk/topics/graphics_processing_unit_%28gpu%29	graphic processing units
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/graphic_processing_units	https://cso.kmi.open.ac.uk/topics/graphics_processing_unit	graphic processing units
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/graphic_processing_units	https://cso.kmi.open.ac.uk/topics/graphics_processing_units	graphic processing units
